X,Y
0.0,-0.14153707420504144
0.10101010101010101,0.05877388798156871
0.20202020202020202,0.1663774048700085
0.30303030303030304,0.21818607752547925
0.40404040404040403,0.37700804098172885
0.5050505050505051,0.5242567261193884
0.6060606060606061,0.7582526970300185
0.7070707070707071,0.6670672947888904
0.8080808080808081,0.7487176005517369
0.9090909090909091,0.7815008712676408
1.0101010101010102,0.6550084420730793
1.1111111111111112,0.8935408134850346
1.2121212121212122,0.9423857460983874
1.3131313131313131,1.2133118339578284
1.4141414141414141,0.9685185958819715
1.5151515151515151,1.028606961133751
1.6161616161616161,0.9954999947528326
1.7171717171717171,0.8724384327523869
1.8181818181818181,1.083838230633826
1.9191919191919191,1.0151149546988087
2.0202020202020203,0.97980864090726
2.121212121212121,0.7613683724602013
2.2222222222222223,0.9354994881166592
2.323232323232323,0.5898411236972184
2.4242424242424243,0.7160759560628025
2.525252525252525,0.7970981476875709
2.6262626262626263,0.3937684100758546
2.727272727272727,0.34593771770921933
2.8282828282828283,0.318174153998841
2.929292929292929,0.160360982665573
3.0303030303030303,-0.044006304982483535
3.131313131313131,0.01713563872113743
3.2323232323232323,-0.19683651840601823
3.3333333333333335,-0.14320871981196726
3.4343434343434343,-0.3805294821438128
3.5353535353535355,-0.22867075130435838
3.6363636363636362,-0.5531554400558631
3.7373737373737375,-0.5933615884357692
3.8383838383838382,-0.5604084158824207
3.9393939393939394,-0.8389089308725857
4.040404040404041,-0.7598415091937893
4.141414141414141,-0.7106602454326272
4.242424242424242,-1.052332580791263
4.343434343434343,-0.9142414696786032
4.444444444444445,-0.9383288375039359
4.545454545454545,-0.9079164873131985
4.646464646464646,-1.1215228490670208
4.747474747474747,-1.1314302189208634
4.848484848484849,-0.9385590864439872
4.94949494949495,-0.9423233576355149
5.05050505050505,-0.918331973411412
5.151515151515151,-0.8704786950004391
5.252525252525253,-0.9256410831459007
5.353535353535354,-0.7781852524528694
5.454545454545454,-0.7077055109890453
5.555555555555555,-0.7365366567814592
5.656565656565657,-0.3998325307327594
5.757575757575758,-0.45435707730273245
5.858585858585858,-0.5310861805511277
5.959595959595959,-0.25231630194723575
6.0606060606060606,-0.31821414157779554
6.161616161616162,-0.042561460162921574
6.262626262626262,0.09530196161348035
6.363636363636363,-0.0017039321648893158
6.4646464646464645,0.2768045452843432
6.565656565656566,0.32000791137120715
6.666666666666667,0.456357246570669
6.767676767676767,0.6554377052910464
6.8686868686868685,0.5280786591461188
6.96969696969697,0.5584693320131568
7.070707070707071,0.619655354736666
7.171717171717171,0.6945658197870368
7.2727272727272725,0.8280644011108486
7.373737373737374,0.920997299510743
7.474747474747475,0.9566175091642531
7.575757575757575,1.0442630389304262
7.6767676767676765,0.9856388470716143
7.777777777777778,1.1424512986596065
7.878787878787879,0.9732266575623163
7.979797979797979,1.2641124755912845
8.080808080808081,1.0369517242520365
8.181818181818182,0.8610254249417263
8.282828282828282,0.8023566936183512
8.383838383838384,0.911126720906102
8.484848484848484,0.7851702256069775
8.585858585858587,0.8153214576660537
8.686868686868687,0.7200662660196192
8.787878787878787,0.5874225227588101
8.88888888888889,0.42592630666744236
8.98989898989899,0.2698159181200204
9.09090909090909,0.2830492136067978
9.191919191919192,0.316399954757399
9.292929292929292,0.15287636305597882
9.393939393939394,-0.09374019881005782
9.494949494949495,-0.05279586781552857
9.595959595959595,-0.13181509435521285
9.696969696969697,-0.3572288695304974
9.797979797979798,-0.3492262230613359
9.8989898989899,-0.45081661578917376
10.0,-0.6583181406724321
