X,Y
0.0,7.993428306022466
0.10101010101010101,7.026501700687933
0.20202020202020202,8.901437682261992
0.30303030303030304,10.95515062190696
0.40404040404040403,7.743814462674541
0.5050505050505051,8.046877601253154
0.6060606060606061,11.976607449196601
0.7070707070707071,10.656081579517938
0.8080808080808081,8.485293652372519
0.9090909090909091,10.812392814444657
1.0101010101010102,9.103467644678107
1.1111111111111112,9.401873826192821
1.2121212121212122,11.120288179495706
1.3131313131313131,7.112833450078344
1.4141414141414141,7.792588577398177
1.5151515151515151,10.4208794869726
1.6161616161616161,9.822822607816
1.7171717171717171,12.7800098167057
1.8181818181818181,10.638497303503032
1.9191919191919191,9.932968354905174
2.0202020202020203,15.991903598449168
2.121212121212121,12.912083762663292
2.2222222222222223,13.801723076042515
2.323232323232323,11.120200597270056
2.4242424242424243,13.183961823676908
2.525252525252525,14.797602755177307
2.6262626262626263,12.576800723943274
2.727272727272727,15.933214218509526
2.8282828282828283,14.283571105010875
2.929292929292929,15.204491288292234
3.0303030303030303,14.887495866450296
3.131313131313131,20.098495762957267
3.2323232323232323,16.669975247493827
3.3333333333333335,14.884578142088198
3.4343434343434343,18.94812012723668
3.5353535353535355,15.164373306118561
3.6363636363636362,18.326818099100418
3.7373737373737375,14.29278096436166
3.8383838383838382,15.858779417354654
3.9393939393939394,19.211904289920067
4.040404040404041,20.598145281202942
4.141414141414141,19.766978986622362
4.242424242424242,19.495976162496245
4.343434343434343,19.428095639124454
4.444444444444445,17.37628935259848
4.545454545454545,19.196675219574217
4.646464646464646,20.018116397474362
4.747474747474747,23.356668694862073
4.848484848484849,22.23269112459147
4.94949494949495,18.322404537759382
5.05050505050505,22.79968309030474
5.151515151515151,21.68438089371282
5.252525252525253,21.40373175696384
5.353535353535354,24.2839586382878
5.454545454545454,25.425635408628267
5.555555555555555,25.529226904899062
5.656565656565657,22.291261923251692
5.757575757575758,23.654302521024846
5.858585858585858,25.2382844385647
5.959595959595959,26.829878133032597
6.0606060606060606,24.2234697061276
6.161616161616162,25.11353053152085
6.262626262626262,23.57520883986673
6.363636363636363,23.698495842747747
6.4646464646464645,28.01899103872779
6.565656565656566,29.409449754111343
6.666666666666667,26.855979756839332
6.767676767676767,29.31009609881435
6.8686868686868685,28.329332656155874
6.96969696969697,26.61885139988066
7.070707070707071,28.934912423138037
7.171717171717171,31.591224648083454
7.2727272727272725,28.746529739961915
7.373737373737374,32.25049943284014
7.474747474747475,24.184752216062936
7.575757575757575,31.371077736023175
7.6767676767676765,30.204397166779373
7.777777777777778,29.735318632401597
7.878787878787879,30.81988518943464
7.979797979797979,26.964256110192153
8.080808080808081,30.80308046674922
8.181818181818182,32.25967968847804
8.282828282828282,34.80427293796787
8.383838383838384,31.11497471496786
8.484848484848484,30.837558248759077
8.585858585858587,31.754061670406685
8.686868686868687,34.89141029601021
8.787878787878787,34.02113858295573
8.88888888888889,32.60714625913259
8.98989898989899,34.99623183592368
9.09090909090909,34.466882371423345
9.191919191919192,36.51304755682336
9.292929292929292,33.47468169103317
9.393939393939394,34.52649388862265
9.494949494949495,34.70063217858417
9.595959595959595,32.860848891614545
9.696969696969697,36.68314964503825
9.797979797979798,36.91604993829917
9.8989898989899,36.70719661025463
10.0,36.530825733249706
